years,place,lat,lon
28,groveland,42.760369,-71.031445
40,farmingville,40.831210,-73.029552
19,commerce,34.203997,-83.457106
27,louisville,39.977763,-105.131930
22,sparks,39.534911,-119.752689
1,olney,38.730881,-88.085315
7,italy,32.184038,-96.884719
8,clear lake,43.143556,-93.378811
47,placerville,38.729625,-120.798546
20,elgin,42.037249,-88.281189
38,san angelo,31.463772,-100.437038
12,eureka springs,36.401182,-93.737971
19,alma,40.097511,-99.362043
3,raymond,46.686489,-123.732938
50,buncombe county,35.593138,-82.475276
40,rossford,41.609773,-83.564378
17,burlington,43.325520,-79.799032
6,winfield,38.533145,-81.893467
16,converse,29.518008,-98.316124
37,sheridan,44.797194,-106.956179
31,santa rosa,38.440467,-122.714431
29,floyd,36.911244,-80.320050
8,pittsboro,39.863933,-86.466943
31,perkasie,40.372048,-75.292676
19,mount holly,43.447469,-72.825638
50,allendale,42.972193,-85.954041
44,mission,26.215907,-98.325293
15,jensen beach,27.254491,-80.229770
26,antigo,45.140245,-89.152335
24,jasper,35.074245,-85.626079
46,argos,41.237778,-86.246111
42,stevenson,45.695672,-121.884524
46,goodlettsville,36.323107,-86.713330
25,glen rock,40.962876,-74.132921
26,bayville,40.910654,-73.562069
29,raymond,43.901563,-70.468437
35,somerdale,39.844003,-75.022669
0,delta,49.120000,-122.990000
49,valdosta,30.832702,-83.278485
42,salina,38.840280,-97.611424
37,scotch plains,40.640040,-74.369018
6,mystic,41.354266,-71.966462
4,washington,40.703648,-89.407312
19,tappan,41.022042,-73.947359
28,bridgeville,38.742614,-75.604371
13,walpole,43.079494,-72.425823
38,amherstburg,42.101378,-83.108698
41,salem,42.519540,-70.896715
47,temple city,34.107231,-118.057846
22,centre,34.152041,-85.678853
7,bardstown,37.809228,-85.466902
27,sheridan,40.135037,-86.220549
39,albertville,34.267594,-86.208867
4,lansing,42.484239,-76.479940
49,land o' lakes,28.218899,-82.457594
15,rosemere,45.638974,-73.785008
4,kernersville,36.119859,-80.073653
3,southampton,40.884267,-72.389530
15,morris,41.357254,-88.421178
27,arthur,39.714755,-88.472278
19,winterset,41.330824,-94.013839
18,coopersburg,40.511488,-75.390458
8,moorhead,46.873765,-96.767804
1,aliso viejo,33.575000,-117.725556
45,wayland,42.362595,-71.361448
31,hinesville,31.846877,-81.595945
37,jordan,44.671195,-93.629429
2,wickliffe,41.605327,-81.453449
31,owosso,42.997805,-84.176636
18,tyler,32.351260,-95.301062
28,diamond bar,34.028623,-117.810337
8,roosevelt,40.678713,-73.589017
6,cutchogue,41.010656,-72.485086
24,norwalk,41.242553,-82.615733
50,winterville,35.529051,-77.401076
50,pelham,42.734534,-71.324507
10,lagrange,41.641717,-85.416647
31,cockeysville,39.481217,-76.643860
33,raleigh,35.779590,-78.638179
50,mountainside,40.672324,-74.357372
35,farmingdale,40.732600,-73.445401
12,bradenton,27.498928,-82.574819
10,brown county,44.456167,-87.933480
17,dover,27.994188,-82.219534
17,leonard,33.379555,-96.247478
47,mount vernon,48.421216,-122.334047
2,thomasville,30.836581,-83.978781
10,carlsbad,32.420674,-104.228837
14,snow hill,35.451550,-77.681086
11,swartz creek,42.957251,-83.830514
36,kyle,29.989105,-97.877227
42,baldwin park,34.085287,-117.960898
43,williamson,43.223923,-77.186128
50,saint-basile-le-grand,45.533333,-73.283333
29,moorefield,39.062330,-78.969472
25,conroe,30.311877,-95.456051
50,woodward,36.433648,-99.390386
44,voorheesville,42.653967,-73.928736
14,shreveport,32.525152,-93.750179
47,maynardville,36.250636,-83.797410
44,livonia,42.821452,-77.668610
18,kings mountain,35.245134,-81.341194
34,hanover,39.800655,-76.983036
37,murray,36.610333,-88.314761
1,sumiton,33.755661,-87.049999
24,malvern,34.362315,-92.812946
42,palo alto,37.441883,-122.143020
44,fair lawn,40.940376,-74.131810
8,pittsfield,42.450084,-73.245382
46,stanford,37.424106,-122.166076
4,valley center,33.218370,-117.034197
45,cookeville,36.162839,-85.501642
44,taylorsville,38.031730,-85.342453
4,jacksonville,31.963778,-95.270504
9,hobbs,32.702612,-103.136040
23,altoona,44.804682,-91.443215
0,sparta township,41.033456,-74.636359
17,summerville,33.018504,-80.175648
27,watertown,41.606204,-73.118340
2,snoqualmie,47.528713,-121.825391
14,jonesboro,35.842297,-90.704279
2,rockford,42.271131,-89.093995
19,perry,42.715618,-78.005562
8,seymour,35.872560,-83.774020
49,new lothrop,43.116695,-83.969967
15,westfield,40.042815,-86.127489
48,stevensville,46.509922,-114.093159
45,herrin,37.803106,-89.027574
42,cocoa,28.386116,-80.741998
15,hurlock,38.635539,-75.861532
28,carlisle,40.202500,-77.195000
2,suffolk county,40.984878,-72.615117
25,montgomery village,39.172728,-77.203604
49,hood river,45.705397,-121.521462
8,greenwood,33.516231,-90.179528
33,clifton,40.858433,-74.163755
49,moss point,30.411588,-88.534460
45,johns island,32.703869,-80.031136
43,ionia,42.987255,-85.071117
24,wapello,41.181419,-91.185427
12,kent,41.153667,-81.357886
48,rio grande city,26.379787,-98.820305
14,phoenixville,40.130382,-75.514913
30,leeds,33.548160,-86.544429
3,greater sudbury,46.490000,-81.010000
46,winder,33.992610,-83.720171
19,manning,33.695163,-80.210913
19,watsonville,36.910231,-121.756895
34,falls city,40.060835,-95.601929
11,dublin,37.105678,-80.685343
47,whitby,43.897545,-78.942933
18,warminster,40.206788,-75.099807
41,schererville,41.478925,-87.454761
35,harrington,38.923724,-75.577703
1,ames,42.023350,-93.625622
42,dayton,35.493959,-85.012453
35,bellingham,48.759553,-122.488225
31,hadley,42.341756,-72.588422
11,mckenzie,36.132562,-88.518664
33,waynesville,37.828652,-92.200723
19,abbeville,31.571835,-85.250489
45,riviere-du-loup,47.835957,-69.535985
33,wayne,42.281427,-83.386321
38,oskaloosa,39.215277,-95.312750
38,fort riley,39.112072,-96.815965
8,knoxville,41.320343,-93.099670
10,stewartsville,40.693989,-75.111032
19,romulus,42.222261,-83.396599
26,muskogee,35.747877,-95.369691
43,sierra vista,31.545500,-110.277286
24,apache junction,33.415048,-111.549578
47,college park,38.989697,-76.937760
11,manteca,37.797427,-121.216053
23,lenoir city,35.797300,-84.256030
13,jenkintown,40.095944,-75.125174
17,monterey park,34.062511,-118.122848
8,menifee,33.678333,-117.166944
31,bedminster township,40.669264,-74.680400
9,washougal,45.582619,-122.353425
39,le center,44.389410,-93.730234
14,hart,43.698341,-86.363965
18,waynesville,39.529782,-84.086601
28,perry,30.117435,-83.581815
9,fort collins,40.585260,-105.084423
23,west fargo,46.876949,-96.899906
4,point roberts,48.988383,-123.056869
36,chester,42.956753,-71.257285
13,canonsburg,40.262570,-80.187280
25,bennettsville,34.617380,-79.684781
22,niceville,30.516864,-86.482172
37,bedford,38.861162,-86.487215
4,snellville,33.857328,-84.019911
30,chino hills,33.989819,-117.732585
21,milford,39.175338,-84.294382
29,salem,37.645599,-91.535981
24,denton,33.214841,-97.133068
41,washington,35.546552,-77.052174
44,pampa,35.536156,-100.959871
6,nantucket,41.283470,-70.099451
30,pleasant grove,40.364118,-111.738540
2,shepherdstown,39.430100,-77.804161
41,west jordan,40.609670,-111.939103
18,pulaski,44.672216,-88.242602
36,weslaco,26.159519,-97.990837
48,tooele,40.530778,-112.298280
18,high ridge,38.458943,-90.536513
40,henderson,36.039525,-114.981721
23,westlake village,34.146647,-118.807373
6,san luis obispo,35.282752,-120.659616
4,bethalto,38.909214,-90.040661
18,carpentersville,42.121136,-88.257858
14,lathrop,39.548335,-94.329946
35,allison park,40.559483,-79.959213
38,wauchula,27.547259,-81.811471
21,norton,41.966770,-71.186996
34,coffeyville,37.037301,-95.616366
15,greendale,42.940571,-87.995919
30,mishawaka,41.661993,-86.158616
48,hammond,30.504358,-90.461199
32,fairless hills,40.179554,-74.855164
32,watertown,44.899409,-97.115073
11,clinton,41.288221,-72.528803
35,st. catharines,43.159374,-79.246863
36,livingston,36.383396,-85.323022
15,thompson,41.984073,-71.879226
4,lawton,34.603567,-98.395929
35,rio rancho,35.232754,-106.663044
7,stratham,43.022868,-70.916387
5,amesbury,42.858393,-70.930038
28,hightstown,40.269554,-74.523209
18,elm grove,43.043068,-88.078978
35,rutherfordton,35.369288,-81.956772
25,crandon,45.571907,-88.902892
25,pequannock,40.960201,-74.297324
2,penn yan,42.660903,-77.053858
29,montgomery,30.388261,-95.696335
24,el paso,31.769956,-106.496805
10,warrensburg,38.762789,-93.736050
30,park hill,35.861203,-94.958844
1,middletown,39.443712,-77.544710
22,erwin,35.326829,-78.676128
4,deux-montagnes,45.541805,-73.893211
22,hodgenville,37.573950,-85.739961
6,wharton,40.893155,-74.581825
19,lancaster,34.720426,-80.770901
0,annapolis,38.978445,-76.492183
47,kannapolis,35.487361,-80.621734
45,montoursville,41.254246,-76.920520
12,wantagh,40.683712,-73.510126
18,king,36.280694,-80.359220
14,granby,41.954061,-72.788770
28,dover,43.197862,-70.873670
25,punta gorda,26.929784,-82.045366
30,orangeville,43.919979,-80.094311
15,willis,30.424928,-95.479942
46,quincy,47.234300,-119.852550
41,derwood,39.117427,-77.161190
16,ocean city,38.336503,-75.084906
34,winchester,39.185660,-78.163334
49,princeton,40.400843,-93.580499
26,artesia,33.865848,-118.083121
27,west hollywood,34.090009,-118.361744
21,middleburg,38.968721,-77.735550
20,uniontown,39.900076,-79.716433
15,aransas pass,27.909468,-97.149990
24,maywood,41.879198,-87.843115
14,carrollton,40.572840,-81.085653
45,whitsett,36.071247,-79.564469
40,young harris,34.933145,-83.847122
31,closter,40.973154,-73.961526
47,thonotosassa,28.061407,-82.302313
25,bellmore,40.668712,-73.527071
50,paoli,40.041902,-75.487645
15,aurora,42.753959,-76.702449
36,hilton head island,32.216316,-80.752608
42,hazel park,42.462536,-83.104091
25,johnstown,40.336927,-104.912197
3,holmen,43.963296,-91.256254
20,east aurora,42.767838,-78.613359
4,foley,30.406587,-87.683597
37,brandon,32.273202,-89.985916
46,babylon,40.695655,-73.325675
35,athens,33.950000,-83.383333
26,sun city west,33.661982,-112.341273
26,boothbay,43.892981,-69.629897
19,south windsor,41.848987,-72.571755
9,schwenksville,40.256213,-75.463788
27,ramos arizpe,25.540921,-100.943102
28,yakima,46.602071,-120.505899
13,crestline,40.787557,-82.736568
24,roseville,38.752123,-121.288006
40,piedmont,34.702339,-82.464571
37,north richland hills,32.834295,-97.228903
39,matamoras,41.368705,-74.700163
47,hainesport,39.983723,-74.827108
4,weirton,40.418957,-80.589517
3,riverhead,40.917043,-72.662040
18,cornwall,41.843706,-73.329285
7,cumming,34.207320,-84.140193
23,aberdeen proving ground,39.472467,-76.129966
34,roanoke,37.270970,-79.941427
22,montrose,41.252454,-73.931866
27,bolton,41.768988,-72.433417
10,ambler,40.154553,-75.221565
12,waycross,31.213551,-82.354018
7,warren,41.843949,-79.145044
46,lima,42.904786,-77.611387
45,hunter,42.213699,-74.218754
39,stratford,41.184541,-73.133165
15,endwell,42.112852,-76.021034
8,ranson,39.295101,-77.860551
3,minster,40.393103,-84.376061
10,woodbury,40.825654,-73.467622
13,butler,41.003709,-74.341539
32,rogers,36.332020,-94.118537
16,westfield center,41.026444,-81.933197
28,spirit lake,43.422619,-95.102231
25,newport,44.636784,-124.053451
7,anacortes,48.512604,-122.612672
8,waterford,41.942833,-79.984497
34,gardner,42.575088,-71.998133
19,hancock,47.126871,-88.580956
13,kutztown,40.517316,-75.777418
34,sault ste. marie,46.495300,-84.345317
39,davison,43.034749,-83.518006
16,breckenridge,39.481654,-106.038352
8,big sky,45.271159,-111.299051
42,slinger,43.333613,-88.286206
23,olympic valley,39.196299,-120.235446
24,new buffalo,41.793930,-86.743915
3,summerdale,40.311580,-76.931874
19,bloomingdale,41.957528,-88.080904
13,beaumont,33.929461,-116.977248
17,chapin,34.165979,-81.349821
13,arkadelphia,34.120929,-93.053784
16,mukilteo,47.944540,-122.304582
21,milan,35.919788,-88.758949
31,palmyra,43.063952,-77.233315
4,western springs,41.809753,-87.900616
46,lehigh acres,26.625350,-81.624803
24,osprey,27.196163,-82.490375
49,portland,36.581709,-86.516383
6,harrison,39.249868,-84.793025
23,ripon,37.739454,-121.135414
32,media,39.916778,-75.387693
38,signal mountain,35.122573,-85.343849
25,oglesby,41.295313,-89.059527
28,lincoln,44.038009,-71.672507
32,lisbon,46.441634,-97.681210
3,central point,42.375959,-122.916431
23,dallas,35.316526,-81.176189
38,childersburg,33.278169,-86.354977
26,mount horeb,43.008608,-89.738456
37,clearfield,41.027280,-78.439188
22,blountstown,30.443529,-85.045195
6,brainerd,46.352970,-94.199982
35,swanton,41.588663,-83.891053
16,new milford,41.577043,-73.408546
16,missoula,46.860519,-114.019501
46,owasso,36.269539,-95.854712
22,sammamish,47.616268,-122.035574
4,manhattan,41.422532,-87.985886
28,snowflake,34.513370,-110.078449
7,bradford,40.132272,-84.430783
11,perry,42.826421,-84.219413
13,tewksbury,42.610648,-71.234225
42,yulee,30.631903,-81.606487
17,southport,33.921563,-78.020268
23,east islip,40.732043,-73.185670
28,clinton,35.591466,-92.460436
34,vandalia,39.890612,-84.198831
41,glen head,40.835378,-73.623739
43,prestonsburg,37.665653,-82.771549
4,rosedale,39.320107,-76.515519
5,manchester,42.150318,-84.037723
29,niles,42.018919,-87.802840
45,pinson,33.688991,-86.683323
36,woodbridge,40.557604,-74.284591
23,winchester,40.171989,-84.981355
45,philadelphia,39.952335,-75.163789
16,moscow,41.336750,-75.518519
36,skippack,40.222882,-75.398789
1,lexington park,38.260040,-76.456787
33,swansea,41.748162,-71.189562
20,crandall,32.627911,-96.455820
4,crescent city,41.755948,-124.201747
1,parksville,49.319337,-124.313641
25,monongahela,40.203126,-79.926160
25,clawson,42.533368,-83.146317
20,pleasant view,36.394216,-87.036668
31,fergus falls,46.283521,-96.077789
9,geyserville,38.707476,-122.902765
29,wylie,33.015120,-96.538879
35,collingswood,39.918169,-75.071284
11,efland,36.081188,-79.169032
33,mena,34.586217,-94.239655
22,quarryville,39.897047,-76.163566
43,bayville,39.916075,-74.156292
22,kenosha,42.584742,-87.821185
8,madrid,44.748304,-75.132590
35,sandpoint,48.276590,-116.553248
25,tiffin,41.114499,-83.177975
27,elizabethtown,37.703065,-85.864941
12,chelsea,42.391764,-71.032828
13,fort belvoir,38.718872,-77.154268
15,new boston,33.459841,-94.415479
33,kearny,40.768434,-74.145421
31,boca raton,26.368306,-80.128932
32,glenwood landing,40.830656,-73.638739
21,gretna,36.953753,-79.358913
6,ragland,33.744544,-86.155808
28,ijamsville,39.360798,-77.323055
40,mccall,44.911006,-116.098736
35,armonk,41.126485,-73.714019
38,collegeville,40.185660,-75.451571
8,apalachin,42.069519,-76.154650
44,laramie,41.311367,-105.591101
26,fort leonard wood,37.738056,-92.117222
41,ripley,38.818696,-81.710685
50,putnam valley,41.335927,-73.874025
40,harlan,36.843144,-83.321848
29,katonah,41.258704,-73.685414
20,south padre island,26.111840,-97.168126
38,garden city,37.971690,-100.872662
5,spokane,47.658780,-117.426047
6,dodgeville,42.960274,-90.130124
45,joliet,41.525031,-88.081725
7,helena,46.595806,-112.027031
29,richland,42.376150,-85.455005
20,hammonton,39.636506,-74.802385
15,chilton,44.028880,-88.162878
27,southampton,40.174276,-75.043781
21,sayreville,40.459402,-74.360846
8,everett,42.408430,-71.053663
16,fremont,41.350330,-83.121863
10,baraboo,43.471094,-89.744291
24,seneca,39.834165,-96.064168
5,laredo,27.506407,-99.507542
11,allentown,40.608430,-75.490183
35,lodi,38.134148,-121.272219
33,mukwonago,42.866680,-88.333427
41,owings mills,39.419550,-76.780253
48,osawatomie,38.497237,-94.950521
27,whiteville,34.338780,-78.703072
24,east peoria,40.666149,-89.580098
29,ashland city,36.274221,-87.064170
34,vernon,33.757054,-88.108919
22,greer,34.938728,-82.227057
33,chesterland,41.522273,-81.337887
49,leonardtown,38.291238,-76.635794
27,cornelia,34.511488,-83.527117
27,sanibel,26.448970,-82.022314
13,coquitlam,49.283763,-122.793206
41,rosharon,29.352263,-95.460276
41,little river,33.873228,-78.614180
29,fortuna,40.598187,-124.157276
13,norfolk,42.032723,-97.413755
0,duncan,34.937896,-82.145110
48,northampton,40.686208,-75.496850
26,jasper,38.391442,-86.931109
30,canfield,41.025058,-80.760912
9,prescott,34.540024,-112.468502
1,bethany,41.421764,-72.997050
42,new london,41.355654,-72.099521
15,bethel,45.399265,-93.265289
42,gypsum,39.646929,-106.951711
30,berlin,44.468670,-71.185077
36,pataskala,39.995619,-82.674334
7,portland,45.523452,-122.676207
17,somerset,37.092022,-84.604108
39,tilton,43.442649,-71.589209
26,draper,40.524671,-111.863823
7,sturgis,41.799217,-85.419148
6,inverness,28.835451,-82.331395
4,duarte,34.139451,-117.977287
49,stamford,41.053430,-73.538734
33,lee's summit,38.910841,-94.382172
15,chester,40.784267,-74.696828
31,east hartford,41.763422,-72.612834
30,churdan,42.151926,-94.474417
24,new boston,42.976194,-71.693963
42,north branch,45.510213,-92.993105
12,luverne,43.655525,-96.202529
5,rice lake,45.506068,-91.738225
22,chalmette,29.942704,-89.963402
5,annandale,45.261111,-94.124167
34,santa catarina,25.679539,-100.441684
36,boyertown,40.333707,-75.637408
8,big flats,42.137297,-76.936907
15,coupeville,48.219821,-122.686280
6,tracyton,47.608984,-122.655143
2,topeka,39.055823,-95.689018
50,mackinaw,40.536983,-89.357591
5,duncan,34.502303,-97.957813
